OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
KUIPER-00423,2026-140A,2026-06-28T14:00:01.000224,15.38264311,.00140564,51.8808,343.4929,204.6331,324.5050,0,U,69592,999,136,-.63766851E-3,-.24833E-3,0
KUIPER-00428,2026-140B,2026-06-28T15:19:28.778592,15.36669508,.00070877,51.8814,343.4601,328.4481,31.6080,0,U,69593,999,299,.3499758E-2,.129167E-2,0
KUIPER-00481,2026-140C,2026-06-28T14:00:01.000224,15.37571221,.00114778,51.8789,343.5425,213.3675,290.8348,0,U,69594,999,242,-.26603985E-3,-.1037E-3,0
KUIPER-00490,2026-140D,2026-06-28T15:09:32.837184,15.37487384,.00058826,51.8783,343.4107,271.1281,88.9032,0,U,69595,999,299,.51572232E-3,.18923E-3,0
KUIPER-00493,2026-140E,2026-06-28T15:22:53.132736,15.36265950,.00067216,51.8817,343.4760,342.3946,17.6807,0,U,69596,999,299,.57816776E-3,.20437E-3,0
KUIPER-00496,2026-140F,2026-06-28T15:27:53.749440,15.35413859,.00082644,51.8807,343.4920,350.8678,9.2157,0,U,69597,999,299,.66257562E-3,.22852E-3,0
KUIPER-00513,2026-140G,2026-06-28T15:07:56.531424,15.37695074,.00065182,51.8818,343.4083,269.9331,90.0910,0,U,69598,999,299,-.77019827E-4,-.3292E-4,0
KUIPER-00516,2026-140H,2026-06-28T15:11:40.932960,15.37319721,.0007201,51.8795,343.4227,292.4154,67.6070,0,U,69599,999,299,.37528118E-3,.1358E-3,0
KUIPER-00517,2026-140J,2026-06-28T14:57:14.310720,15.38696025,.00106614,51.8784,343.3573,227.1281,132.8812,0,U,69600,999,299,.7214617E-3,.27776E-3,0
KUIPER-00520,2026-140K,2026-06-28T15:13:20.505504,15.37224890,.00057839,51.8827,343.4357,291.0634,68.9734,0,U,69601,999,299,.88834117E-3,.32658E-3,0
KUIPER-00522,2026-140L,2026-06-28T14:00:01.000224,15.38235939,.00138465,51.8788,343.4888,202.1849,328.6103,0,U,69602,999,242,-.16309875E-3,-.666E-4,0
KUIPER-00528,2026-140M,2026-06-28T15:14:53.661120,15.37071049,.00046776,51.8796,343.4369,297.1426,62.9084,0,U,69603,999,299,.67777399E-3,.24669E-3,0
KUIPER-00532,2026-140N,2026-06-28T12:12:10.202688,15.36546970,.0004701,51.8802,344.0832,334.0626,26.0125,0,U,69604,999,297,.79035058E-3,.28358E-3,0
