OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
MEASAT-3A,2009-032A,2026-06-13T05:21:29.755584,1.00271073,.0002805,0.0299,26.5093,52.2192,63.1907,0,U,35362,999,799,0,-.98E-6,0
GOES 14,2009-033A,2026-06-13T06:59:37.231296,1.00112049,.00017326,1.6796,83.0867,9.8620,57.6388,0,U,35491,999,655,0,-.265E-5,0
FM-5,2009-034A,2026-06-12T21:20:38.455008,1.00270229,.00008245,0.0174,296.4738,8.6935,190.0568,0,U,35493,999,4660,0,-.186E-5,0
TERRESTAR-1,2009-035A,2026-06-13T04:47:38.730912,1.00272844,.00027797,5.1776,48.8021,27.8537,145.7631,0,U,35496,999,6209,0,-.48E-6,0
ASIASAT 5,2009-042A,2026-06-13T02:25:38.788032,1.00268808,.00015858,0.0213,296.0782,132.8162,329.4238,0,U,35696,999,6166,0,-.294E-5,0
JCSAT-12 (JCSAT-RA),2009-044A,2026-06-13T06:56:15.055296,1.00269779,.00007576,0.0144,30.6450,285.9500,181.1140,0,U,35755,999,6157,0,-.316E-5,0
OPTUS D3,2009-044B,2026-06-12T15:39:10.366848,1.00270383,.00028085,0.8699,269.2954,174.2722,208.3475,0,U,35756,999,6152,0,-.131E-5,0
NIMIQ 5,2009-050A,2026-06-13T05:31:14.138400,1.00271379,.00026395,0.0217,287.4374,150.2942,193.9378,0,U,35873,999,6130,0,-.244E-5,0
AMAZONAS 2,2009-054A,2026-06-13T05:31:14.081376,1.00269934,.00031878,1.8050,83.1001,355.3634,193.9043,0,U,35942,999,6114,0,-.248E-5,0
COMSATBW-1,2009-054B,2026-06-13T01:28:31.332864,1.00272276,.00027681,0.0711,77.5647,10.5252,258.4357,0,U,35943,999,6126,0,.37E-6,0
NSS-12,2009-058A,2026-06-13T01:26:46.500288,1.00271741,.00045189,0.0792,67.8711,342.0721,290.1263,0,U,36032,999,6087,0,.85E-6,0
THOR 6,2009-058B,2026-06-12T09:46:21.296352,1.00282590,.00017221,0.0136,340.8299,120.4502,305.2197,0,U,36033,999,6095,0,0,0
INTELSAT 14 (IS-14),2009-064A,2026-06-13T06:05:44.308320,1.00270868,.00022032,0.0127,31.8170,42.2959,233.9087,0,U,36097,999,6056,0,-.261E-5,0
EUTELSAT 36B,2009-065A,2026-06-13T06:32:34.235808,1.00272190,.00057984,0.4811,81.0546,359.7511,329.4145,0,U,36101,999,6066,0,.124E-5,0
INTELSAT 15 (IS-15),2009-067A,2026-06-13T01:34:53.222592,1.00271160,.00020479,0.0144,35.4832,49.8894,284.8876,0,U,36106,999,4118,0,-.172E-5,0
WGS F3 (USA 211),2009-068A,2026-06-12T16:00:15.846048,1.00271019,.00001522,0.3295,85.7792,309.8732,335.4268,0,U,36108,999,4654,0,.78E-6,0
DIRECTV 12,2009-075A,2026-06-12T22:58:35.014080,1.00271896,.0000251,0.0420,159.4842,218.8664,124.8531,0,U,36131,999,4651,0,-.9E-6,0
BEIDOU-2 G1,2010-001A,2026-06-13T03:19:53.899392,1.00272041,.00023514,4.2827,60.4186,301.3239,90.1703,0,U,36287,999,6013,0,-.27E-5,0
SDO,2010-005A,2026-06-13T06:00:40.773888,1.00270126,.00016703,34.6433,86.4025,51.4849,111.7994,0,U,36395,999,6002,0,-.88E-6,0
INTELSAT 16 (IS-16),2010-006A,2026-06-13T06:31:15.915072,1.00270815,.00018579,0.0112,344.3619,116.1658,182.6836,0,U,36397,999,5961,0,-.232E-5,0
EWS-G2 (GOES 15),2010-008A,2026-06-13T01:28:38.821152,1.00275603,.0005372,1.2659,82.9245,41.3683,222.9179,0,U,36411,999,5959,0,.3E-6,0
ECHOSTAR 14,2010-010A,2026-06-12T22:53:57.956928,1.00272283,.00023134,0.0582,88.7852,13.1732,23.9231,0,U,36499,999,4651,0,.14E-6,0
SES-1,2010-016A,2026-06-13T05:04:22.679904,1.00270657,.00025695,0.0197,313.0779,129.4697,154.0791,0,U,36516,999,5899,0,-.102E-5,0
ASTRA 3B,2010-021A,2026-06-13T06:25:12.442368,1.00269096,.00041545,1.4602,83.6012,1.1046,296.6828,0,U,36581,999,5882,0,.148E-5,0
COMSATBW-2,2010-021B,2026-06-13T06:22:20.216928,1.00271133,.00025188,0.0356,56.7265,41.3013,272.3237,0,U,36582,999,5891,0,.1E-5,0
BEIDOU-2 G3,2010-024A,2026-06-12T20:25:16.992768,1.00271767,.00079798,4.5041,61.5340,352.0095,233.6585,0,U,36590,999,5872,0,-.126E-5,0
BADR-5,2010-025A,2026-06-13T03:01:54.965568,1.00267844,.00032701,0.0755,108.5843,85.4079,143.4115,0,U,36592,999,5317,0,.166E-5,0
COMS 1,2010-032A,2026-06-12T20:28:24.193920,0.99163083,.00114751,4.7933,75.4037,11.6145,212.0087,0,U,36744,999,5104,0,-.19E-6,0
ARABSAT-5A,2010-032B,2026-06-13T03:01:54.965568,1.00272072,.00056761,0.0825,57.1905,44.6521,235.5530,0,U,36745,999,5860,0,.166E-5,0
ECHOSTAR 15,2010-034A,2026-06-13T04:56:18.936672,1.00271951,.00015892,0.0266,53.9080,35.3386,127.5489,0,U,36792,999,5828,0,.12E-6,0
BEIDOU-2 IGSO-1,2010-036A,2026-06-12T22:15:52.384032,1.00272965,.00592216,54.3022,162.9989,225.0163,314.8655,0,U,36828,999,5805,0,-.36E-6,0
NILESAT 201,2010-037A,2026-06-13T06:16:28.278624,1.00271781,.0004371,0.0464,141.4689,331.0970,236.1492,0,U,36830,999,5833,0,-.45E-6,0
RASCOM-QAF 1R,2010-037B,2026-06-13T06:19:20.504064,1.00271849,.00067789,0.0128,52.6900,25.5036,281.1118,0,U,36831,999,5826,0,.31E-6,0
AEHF-1 (USA 214),2010-039A,2026-06-12T21:53:40.519392,1.00272414,.00038299,8.2082,68.1045,7.3297,184.1422,0,U,36868,999,5361,0,.155E-5,0
