OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
ISS (DESTINY),2001-006B,2026-06-11T12:18:41.484096,15.49175527,.0005119,51.6332,328.1749,173.4651,186.6405,0,U,26700,999,57098,.16294E-3,.8593E-4,0
ODIN,2001-007A,2026-06-11T15:07:22.233216,15.73954922,.0006672,97.3847,203.2219,150.0809,210.0837,0,U,26702,999,38852,.11182E-2,.161235E-2,0
USA 157 (MILSTAR-2 2),2001-009A,2026-06-11T06:31:50.310048,1.00272246,.003931,11.5359,19.7991,177.3730,10.3241,0,U,26715,999,3288,0,.117E-5,0
BSAT-2A,2001-011B,2026-06-11T04:21:12.121056,0.99178080,.0002261,10.7210,47.5481,201.9245,14.2266,0,U,26720,999,9191,0,-.18E-5,0
OMNI-M1,2001-026A,2026-06-11T08:49:49.290240,3.92401520,.0014278,44.8323,246.6059,52.6798,307.5021,0,U,26857,999,20534,0,0,0
USA 159 (DSP 21),2001-033A,2026-06-11T12:54:55.062720,0.99198114,.00014,12.7766,16.4803,134.1270,233.8090,0,U,26880,999,3290,0,-.16E-5,0
INTELSAT 902 (IS-902),2001-039A,2026-06-11T16:25:41.395296,1.00271994,.0004514,6.1041,71.8507,4.8045,19.6883,0,U,26900,999,9064,0,-.27E-5,0
PCSAT (NO-44),2001-043C,2026-06-11T15:23:47.847264,14.31954152,.00061,67.0509,258.6152,264.4327,95.6080,0,U,26931,999,28965,.57659E-4,.72E-6,0
PROBA-1,2001-049B,2026-06-11T16:38:58.489728,15.07474574,.0055782,97.9606,171.0337,140.2848,220.2484,0,U,26958,999,34279,.16245E-3,.2481E-4,0
TIMED,2001-055B,2026-06-11T15:44:17.962080,14.95283372,.0000807,74.0676,246.1556,344.6756,15.4403,0,U,26998,999,32999,.10375E-3,.1103E-4,0
MAROC-TUBSAT,2001-056D,2026-06-11T17:55:05.407968,13.70262256,.0020165,99.8079,339.5037,154.9043,274.8986,0,U,27004,999,22544,.40065E-4,-.11E-6,0
COSMOS 2385,2001-058B,2026-06-11T16:06:02.537280,12.60565006,.0005078,82.5372,223.3740,239.4952,241.5907,0,U,27056,999,12508,.89896E-4,.26E-6,0
COSMOS 2386,2001-058C,2026-06-11T14:50:49.278624,12.61616520,.0001646,82.5437,217.7297,97.9237,262.2040,0,U,27057,999,12580,.14772E-4,.13E-6,0
USA 164 (MILSTAR-2 3),2002-001A,2026-06-11T06:29:24.618048,1.00275369,.009902,11.1722,21.9412,8.2914,345.7077,0,U,27168,999,3289,0,.106E-5,0
INTELSAT 904 (IS-904),2002-007A,2026-06-11T10:20:28.494240,1.00272051,.0006582,6.9050,69.2520,2.4614,311.6923,0,U,27380,999,5170,0,-.213E-5,0
AQUA,2002-022A,2026-06-11T17:08:59.096832,14.62149926,.0001323,98.4275,131.8881,53.1553,358.2903,0,U,27424,999,28247,.14483E-3,.679E-5,0
DIRECTV 5 (TEMPO 1),2002-023A,2026-06-11T16:08:43.021824,1.00271407,.0003246,4.8630,75.3774,17.7404,298.9727,0,U,27426,999,8806,0,-.43E-6,0
INTELSAT 905 (IS-905),2002-027A,2026-06-11T12:17:18.551328,1.00271458,.0003856,6.7387,69.8665,17.4003,219.6999,0,U,27438,999,5130,0,.107E-5,0
GALAXY 3C (G-3C),2002-030A,2026-06-11T14:30:24.244128,1.00271150,.0001634,3.7160,78.0500,34.4673,270.1826,0,U,27445,999,4643,0,-.138E-5,0
COSMOS 2390,2002-036A,2026-06-11T17:40:19.940160,12.44622854,.0024544,82.4852,348.3646,270.9065,88.9203,0,U,27464,999,8699,.69224E-4,.2E-6,0
COSMOS 2391,2002-036B,2026-06-11T18:06:22.517856,12.44946135,.0025387,82.4848,344.8883,264.5943,95.2242,0,U,27465,999,8717,.65471E-4,.19E-6,0
INTELSAT 906 (IS-906),2002-041A,2026-06-11T16:58:26.380128,1.00271840,.0004666,5.7894,72.9894,1.3426,144.4555,0,U,27513,999,8697,0,.26E-6,0
LATINSAT B,2002-058B,2026-06-11T16:09:02.515392,14.77017179,.0087425,64.5547,267.5858,271.0496,88.0592,0,U,27606,999,26128,.84088E-4,.48E-5,0
SAUDISAT 1C (SO-50),2002-058C,2026-06-11T13:24:05.207040,14.83034770,.0075403,64.5506,146.4007,263.5157,95.7360,0,U,27607,999,26362,.12536E-3,.916E-5,0
LATINSAT A,2002-058H,2026-06-11T16:52:20.634240,14.85463229,.0053502,64.5549,338.6546,248.7884,110.7503,0,U,27612,999,26681,.99985E-4,.73E-5,0
NIMIQ 2,2002-062A,2026-06-11T06:59:38.675904,1.00271730,.0005502,9.4321,56.9616,19.7685,178.6256,0,U,27632,999,4412,0,-.59E-6,0
CORIOLIS,2003-001A,2026-06-11T15:07:49.950336,14.19943317,.00131,98.7125,169.6001,225.7060,134.3042,0,U,27640,999,21343,.65257E-4,.95E-6,0
SORCE,2003-004A,2026-06-11T15:03:05.525856,15.03683998,.0017259,39.9914,293.3998,7.8161,352.2899,0,U,27651,999,27106,.19863E-3,.2625E-4,0
NAVSTAR 51 (USA 166),2003-005A,2026-06-11T16:20:22.206048,2.00560814,.0147952,54.8830,215.1878,53.0769,350.8879,0,U,27663,999,17120,0,.81E-6,0
USA 167,2003-008A,2026-06-11T11:35:58.569792,1.00273193,.0003729,10.9496,43.4583,312.9054,315.7463,0,U,27691,999,671,0,.12E-6,0
NAVSTAR 52 (USA 168),2003-010A,2026-05-20T13:40:33.305952,1.94743020,.0003001,54.8299,326.1803,1.9826,320.8542,0,U,27704,999,16937,0,-.76E-6,0
USA 169 (MILSTAR-2 4),2003-012A,2026-06-10T22:34:08.362848,1.00269686,.01008112,12.3397,29.8905,8.8910,351.1542,0,U,27711,999,3288,0,-.222E-5,0
ASIASAT 4,2003-014A,2026-06-11T13:56:41.150976,1.00271754,.0002984,4.6907,75.8166,6.6548,174.1707,0,U,27718,999,4524,0,-.208E-5,0
HELLAS-SAT 2,2003-020A,2026-06-10T23:30:37.109088,1.00271194,.00024772,7.3387,67.9570,13.7585,160.2596,0,U,27811,999,4278,0,-.71E-6,0
THURAYA-2,2003-026A,2026-06-11T15:36:10.439712,1.00271633,.0003215,8.8323,32.0034,6.9678,139.0574,0,U,27825,999,8429,0,.134E-5,0
OPTUS C1,2003-028B,2026-06-11T13:19:38.726112,1.00272822,.0005532,6.8749,69.4768,12.2266,173.8290,0,U,27831,999,5300,0,-.139E-5,0
MOST,2003-031D,2026-06-11T13:54:32.593824,14.21321395,.0008673,98.7044,170.3837,268.7564,91.2619,0,U,27843,999,18991,.487E-4,.62E-6,0
CUTE-1 (CO-55),2003-031E,2026-06-11T13:23:16.003104,14.24332340,.0009139,98.6735,171.1873,194.6488,165.4428,0,U,27844,999,19087,.12921E-3,.255E-5,0
CUBESAT XI-IV (CO-57),2003-031J,2026-06-11T13:02:34.842912,14.23617902,.0008681,98.6768,170.8906,214.5229,145.5386,0,U,27848,999,19057,.11637E-3,.221E-5,0
SCISAT 1,2003-036A,2026-06-11T11:39:16.400736,14.81442151,.0008662,73.9285,182.6712,251.9878,108.0354,0,U,27858,999,23060,.63745E-4,.462E-5,0
COSMOS 2400,2003-037A,2026-06-11T16:20:16.139040,12.45190444,.0022376,82.4715,333.3051,68.6064,291.7401,0,U,27868,999,3685,.12691E-3,.28E-6,0
COSMOS 2401,2003-037B,2026-06-11T17:23:50.082144,12.45503543,.0023086,82.4706,329.6586,63.9908,296.3547,0,U,27869,999,3709,.29773E-3,.53E-6,0
USA 170,2003-040A,2026-06-10T22:23:31.600032,1.00277806,.00019086,10.4865,48.0055,38.2819,173.2406,0,U,27875,999,3293,0,.137E-5,0
MOZHAETS 4 (RS22),2003-042A,2026-06-11T18:40:53.255424,14.73459160,.0010038,98.3473,346.9850,289.0087,126.4243,0,U,27939,999,21475,.18428E-3,.1143E-4,0
LARETS,2003-042F,2026-06-11T15:32:05.583840,14.63868070,.0013305,98.4148,324.7364,56.9709,303.2769,0,U,27944,999,21255,.17624E-4,.42E-6,0
GALAXY 13 (HORIZONS-1),2003-044A,2026-06-11T15:57:14.124384,1.00274747,.0002126,1.4057,83.9289,354.6866,270.7168,0,U,27954,999,4651,0,.149E-5,0
DMSP 5D-3 F16 (USA 172),2003-048A,2026-06-11T17:14:11.721408,14.14482632,.0007478,98.9891,186.5102,154.3447,268.3104,0,U,28054,999,16871,.21342E-4,-.4E-7,0
CHUANGXIN 1 (CX-1),2003-049B,2026-06-11T15:34:34.800096,14.48581852,.0012047,98.5088,61.6786,194.5811,165.5036,0,U,28058,999,19547,.54974E-4,.161E-5,0
YAMAL 202,2003-053A,2026-06-11T12:18:43.534368,1.00273203,.0003373,6.3291,71.0071,357.0536,180.0881,0,U,28089,999,8264,0,-.66E-6,0
UFO 11 (USA 174),2003-057A,2026-06-11T15:19:01.591104,1.00274139,.0002631,8.9396,33.8590,43.9443,127.5142,0,U,28117,999,8239,0,-.96E-6,0
NAVSTAR 53 (USA 175),2003-058A,2026-06-11T08:08:56.236128,1.92678395,.0001949,55.0238,23.4834,339.5091,20.5370,0,U,28129,999,16435,0,-.69E-6,0
USA 176 (DSP 22),2004-004A,2026-06-11T09:25:13.791936,1.00406661,.0001204,12.0541,26.1115,291.4563,33.4510,0,U,28158,999,3287,0,-.285E-5,0
ABS-4 (MOBISAT-1),2004-007A,2026-06-11T04:57:21.681216,1.00272064,.00051807,6.0274,72.0798,5.4821,317.2831,0,U,28184,999,5227,0,.53E-6,0
