OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-4129,2022-086K,2026-07-07T00:00:02.998944,15.29336310,.000099,53.1603,16.7073,69.1885,31.9588,0,U,53251,999,523,.16876E-2,.48632E-3,0
STARLINK-4132,2022-086L,2026-07-07T12:18:33.824736,15.29992361,.0003233,53.1622,14.3288,346.9007,13.1909,0,U,53252,999,21919,.38718E-2,.115371E-2,0
STARLINK-4133,2022-086M,2026-07-07T12:00:02.998944,15.29347472,.0000978,53.1604,14.5502,91.0506,180.3405,0,U,53253,999,588,.11263E-2,.32278E-3,0
STARLINK-4134,2022-086N,2026-07-07T08:04:31.503072,15.08831152,.0001218,53.1615,16.8034,85.9668,274.1463,0,U,53254,999,21914,.15084E-4,-.48E-6,0
STARLINK-4142,2022-086P,2026-07-06T20:34:14.870784,15.08833315,.000143,53.1607,18.9439,83.7583,276.3571,0,U,53255,999,21905,.1058E-4,-.12E-5,0
STARLINK-4147,2022-086Q,2026-07-06T17:28:47.373312,15.08818992,.0001185,53.1608,19.5269,90.6785,269.4342,0,U,53256,999,21903,.48883E-4,.49E-5,0
STARLINK-4144,2022-086R,2026-07-07T12:12:13.186944,15.08828720,.0001351,53.1620,16.0209,90.2362,269.8784,0,U,53257,999,21915,-.30903E-4,-.78E-5,0
STARLINK-4127,2022-086S,2026-07-07T12:22:48.722880,15.08832822,.0001388,53.1605,15.9864,82.1191,277.9958,0,U,53258,999,21915,.17984E-3,.2575E-4,0
STARLINK-4140,2022-086T,2026-07-07T08:08:23.504352,15.08827023,.0001231,53.1608,16.4185,94.1115,266.0017,0,U,53259,999,21913,.43146E-4,.399E-5,0
STARLINK-4062,2022-086V,2026-07-07T12:00:02.998944,15.20946014,.0002126,53.1607,15.6696,89.6431,123.4813,0,U,53261,999,594,.28217E-2,.63486E-3,0
STARLINK-4085,2022-086W,2026-07-07T12:00:02.998944,15.21531918,.0001368,53.1611,15.6395,75.8098,113.9399,0,U,53262,999,593,.29022E-2,.66468E-3,0
STARLINK-4130,2022-086X,2026-07-07T12:15:24.713280,15.29353711,.0001286,53.1606,14.0920,86.8576,273.2571,0,U,53263,999,21918,.21848E-6,-.35E-5,0
STARLINK-3950,2022-086Y,2026-07-07T12:00:02.998944,15.17117489,.0001204,53.1611,15.9016,61.3577,13.5847,0,U,53264,999,593,.30822E-2,.62067E-3,0
STARLINK-4097,2022-086Z,2026-07-07T12:00:02.998944,15.18324614,.000201,53.1604,15.7096,80.8057,172.7483,0,U,53265,999,573,.29935E-2,.62409E-3,0
