OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2432 (719),2007-052B,2026-07-20T08:46:03.228960,2.13103006,.00073709,65.5720,314.9455,321.0837,84.2320,0,U,32276,999,14579,0,-.84E-6,0
GPS BIIRM-5 (PRN 29),2007-062A,2026-07-20T10:55:23.759040,2.00561991,.00360667,55.0052,272.8137,167.9290,193.1150,0,U,32384,999,13618,0,-.47E-6,0
COSMOS 2434 (721),2007-065A,2026-07-18T11:53:46.942080,2.13101158,.00012335,64.3202,190.8597,326.9616,29.9549,0,U,32393,999,14443,0,.65E-6,0
COSMOS 2436 (723),2007-065C,2026-07-20T09:15:29.772000,2.13100001,.00173232,64.3289,190.8685,353.6543,145.4326,0,U,32395,999,14443,0,.84E-6,0
GPS BIIRM-6 (PRN 07),2008-012A,2026-07-20T00:58:38.093952,2.00573308,.0211725,54.5004,148.6123,248.1970,109.5164,0,U,32711,999,13441,0,.34E-6,0
GPS BIIRM-8 (PRN 05),2009-043A,2026-07-20T06:36:58.747680,2.00552591,.00536671,56.2311,26.1534,84.6135,92.2498,0,U,35752,999,12402,0,-.9E-6,0
COSMOS 2456 (730),2009-070A,2026-07-20T09:55:01.368192,2.13103461,.00034781,65.0312,69.8391,343.6129,202.6924,0,U,36111,999,12913,0,-.51E-6,0
COSMOS 2457 (733),2009-070B,2026-07-20T05:40:29.774208,2.13100985,.00043031,65.0165,69.6883,122.0917,55.7210,0,U,36112,999,12913,0,-.51E-6,0
COSMOS 2460 (732),2010-007C,2026-07-19T13:58:51.260736,2.13101428,.00018585,65.3996,313.3704,149.6273,248.4791,0,U,36402,999,12742,0,-.79E-6,0
GPS BIIF-1  (PRN 25),2010-022A,2026-07-20T08:40:31.255104,2.00564074,.01268565,54.2682,207.2257,66.1603,292.7704,0,U,36585,999,11825,0,.68E-6,0
BEIDOU-2 IGSO-1 (C06),2010-036A,2026-07-19T14:08:33.404064,1.00262639,.00586524,54.3073,162.6674,225.1805,228.5775,0,U,36828,999,5842,0,-.97E-6,0
BEIDOU-2 G4 (C04),2010-057A,2026-07-20T13:53:20.132736,1.00272755,.0005372,3.7283,68.7424,185.4283,52.4510,0,U,37210,999,5762,0,-.116E-5,0
BEIDOU-2 IGSO-2 (C07),2010-068A,2026-07-19T20:07:19.149312,1.00272665,.00570323,47.4862,271.4234,214.1385,222.1771,0,U,37256,999,5712,0,-.205E-5,0
BEIDOU-2 IGSO-3 (C08),2011-013A,2026-07-20T11:54:48.647232,1.00259464,.00357915,62.4540,39.8354,183.4623,359.8458,0,U,37384,999,5599,0,-.175E-5,0
GSAT-8 (GAGAN/PRN 127),2011-022A,2026-07-20T11:40:44.175360,1.00271085,.00025142,2.2151,81.4206,152.4572,294.6418,0,U,37605,999,5355,0,.82E-6,0
